smiles,xtb_total_energy_eh,xtb_homo_ev,xtb_lumo_ev,xtb_gap_ev,xtb_dipole_debye,xtb_alpha_au,xtb_n_atoms,xtb_q_min,xtb_q_max,xtb_q_mean_abs,xtb_q_std
NC(=S)NC1CCCCC1,-31.241219668475,-8.951,-6.1578,2.7932000000000006,6.609,116.201932,24.0,-0.48939815,0.21387175,0.10192707875,0.14769456012097007
NC(=S)Nc1ccccc1,-28.150542197584,-9.274,-7.0347,2.239299999999999,5.403,114.124579,18.0,-0.45874023,0.20974122,0.11706333555555558,0.16229776915699698
NC(=S)Nc1ccccn1,-28.424325491127,-9.4316,-7.2978,2.1338,3.985,109.615198,17.0,-0.41230674,0.20683163,0.14029857647058822,0.1763811280374131
NC(=S)c1ccccn1,-24.972381055726,-9.4256,-8.1333,1.2922999999999991,4.443,100.453309,15.0,-0.3601055,0.20276118,0.11791022666666667,0.1543374760133603
NC(=S)c1ncccn1,-25.238005571549,-9.4598,-8.4351,1.0246999999999993,5.771,96.098975,14.0,-0.29657006,0.20215329,0.14613176714285717,0.16809991326689308
NC1=NC(C(=O)O)CS1,-28.848876217967,-10.3676,-6.9528,3.4147999999999996,2.393,88.228766,15.0,-0.4131981,0.34937264,0.20231891866666665,0.23974814198630298
NC1=NCCS1,-18.56600148722,-10.0532,-6.0029,4.0503,0.735,70.190439,12.0,-0.32350497,0.20844668,0.13009133083333335,0.16662751277195148
NNC(=O)c1ccccc1,-28.928212077143,-10.633,-7.2063,3.4266999999999994,2.958,99.212669,18.0,-0.43437439,0.25687435,0.10756041388888889,0.15564910548456856
NNc1ncccn1,-23.26767129654,-9.8611,-7.2707,2.5904000000000007,0.953,76.923316,14.0,-0.28301162,0.22432583,0.14540681785714285,0.17034733317960593
NS(=O)(=O)N1CCCC1,-30.892731748678,-10.4439,-3.7845,6.6594,3.736,95.198575,19.0,-0.61604793,1.26515541,0.21880157210526316,0.37908461300095775
NS(=O)(=O)c1ccccc1,-30.677409394057,-11.3828,-7.2363,4.1465,4.45,106.844366,17.0,-0.57414354,1.11182698,0.2120368276470588,0.3606911371878825
NS(=O)(=O)c1cccs1,-28.607407848881,-11.4589,-7.6563,3.8026,5.816,104.313066,14.0,-0.55817489,1.11253387,0.24895801428571435,0.39185426287078723
NS(N)(=O)=O,-19.235167333315,-11.6923,-4.0609,7.631399999999999,4.33,53.741079,9.0,-0.59108338,1.28181809,0.4668348544444444,0.5703121975164146
Nc1ncccn1,-19.870712749575,-9.9182,-7.2609,2.6573,1.368,67.745682,12.0,-0.28242145,0.2451249,0.1509245916666667,0.1810351795914481
O/N=C/c1ccccc1,-25.463557874133,-10.6929,-7.4347,3.2581999999999995,0.963,90.423783,16.0,-0.35186317,0.30951729,0.076044124375,0.12498871308008373
O/N=C/c1ccccn1,-25.732399046691,-10.3285,-7.8386,2.4899000000000004,2.584,85.869664,15.0,-0.34340503,0.31246986,0.10122817333333335,0.14337939461339008
O=C(C(=O)c1ccco1)c1ccco1,-40.673063587791,-10.6572,-8.9235,1.733699999999999,0.967,121.576399,20.0,-0.35951554,0.20280586,0.1178591315,0.1479245119762823
O=C(CC(=O)Nc1nccs1)Nc1nccs1,-49.683783888973,-10.7935,-7.7233,3.0702,0.994,172.564316,25.0,-0.39431525,0.28151954,0.14723764399999997,0.18604685188462655
O=C(CC(=O)c1ccccn1)c1ccccn1,-46.857334803148,-10.4073,-8.2139,2.1933999999999987,4.827,159.358001,27.0,-0.36241703,0.24113027,0.1027775837037037,0.14307090518021706
O=C(NO)c1ccccc1,-29.547542630036,-10.8848,-7.4625,3.4223,3.801,94.885951,17.0,-0.433483,0.33924268,0.11823903588235295,0.17995861011559924
O=C(O)C(=O)c1ccccc1,-32.350655195865,-11.0614,-8.4818,2.579600000000001,3.552,99.245423,17.0,-0.38975836,0.34526435,0.13659473352941176,0.19963563121235725
O=C(O)C(O)CO,-25.732314941916,-11.386,-6.988,4.397999999999999,2.231,55.838719,13.0,-0.44440433,0.34171245,0.25094522769230776,0.29319897167866427
O=C(O)C1CCCCC1,-29.263782904239,-11.136,-6.5826,4.553399999999999,2.177,87.823803,21.0,-0.42306523,0.35058594,0.10454962095238095,0.16651802150656914
O=C(O)C1CCCCO1,-30.149120918351,-10.8625,-6.8148,4.047700000000001,3.325,81.242645,19.0,-0.38363396,0.34527758,0.13144341368421053,0.18764757607219454
O=C(O)C1CCCO1,-26.988065903279,-10.895,-6.8668,4.0282,3.53,69.432098,16.0,-0.38499065,0.34347512,0.149958993125,0.20422849653137162
O=C(O)C1CCCn2cnnc21,-36.503861610481,-10.1537,-6.9926,3.1611000000000002,6.6,104.792606,21.0,-0.40298358,0.35911795,0.12931050047619047,0.180083521774579
O=C(O)C1Cc2ccccc2O1,-35.550137856253,-10.4384,-7.0612,3.3771999999999993,3.178,108.600492,20.0,-0.38134524,0.34572753,0.12787387249999999,0.18179880971193646
O=C(O)CC1CCCO1,-30.160619369987,-10.6821,-6.7464,3.9356999999999998,1.455,80.894534,19.0,-0.41511788,0.35309156,0.1422017989473684,0.19632647200545766
O=C(O)CCN1CCCC1=O,-35.76021919317,-10.6279,-6.8279,3.8000000000000007,5.633,98.550461,22.0,-0.42459978,0.35392643,0.14297411318181819,0.19939775205731206
O=C(O)CCOc1ccccc1,-36.561887441994,-10.3131,-6.76,3.5531000000000006,1.931,113.796664,22.0,-0.40883546,0.35895045,0.12502683363636363,0.17877702244047136
O=C(O)CCc1ccccc1,-32.498917404203,-10.7908,-6.6471,4.143700000000001,2.032,108.901733,21.0,-0.41970982,0.35574775,0.10455537666666667,0.1675828862036114
O=C(O)CNC(=O)c1ccccc1O,-43.055529300093,-10.5784,-7.1946,3.3838,6.753,124.312005,23.0,-0.4401536,0.34817492,0.1748897186956522,0.22847081919815004
O=C(O)COCc1ccccc1,-36.542607145672,-10.7473,-6.9263,3.820999999999999,3.045,114.143561,22.0,-0.38163454,0.34916225,0.11085306409090911,0.1725105780401533
O=C(O)COc1ccccc1,-33.392203412925,-10.4846,-7.2459,3.2387000000000006,0.596,102.273257,19.0,-0.40301723,0.34596058,0.12987039421052632,0.18438426017389498
O=C(O)COc1ccccc1O,-37.465901518336,-10.1947,-7.2247,2.969999999999999,3.837,106.760217,20.0,-0.39016071,0.3469632,0.16335913950000003,0.2148908397125761
O=C(O)Cc1ccccc1O,-33.407839984902,-10.4508,-6.5038,3.946999999999999,1.712,101.782233,19.0,-0.41234333,0.36182129,0.1529170505263158,0.2130156560044405
O=C(O)Cc1ccco1,-28.097509858522,-10.4862,-6.8461,3.6401000000000003,1.638,79.439546,15.0,-0.4030584,0.35531227,0.15840835266666667,0.20651439200280905
O=C(O)Cc1ncccn1,-29.876316347331,-10.3061,-7.6953,2.610800000000001,3.323,88.22306,16.0,-0.40602814,0.36440786,0.175391781875,0.21744681706075794
O=C(O)Cc1nnn[nH]1,-28.247639118948,-10.8679,-7.7168,3.1511000000000005,6.385,70.532044,13.0,-0.41813359,0.356629,0.19522757076923075,0.232841033292473
O=C(O)Cn1c(=O)oc2ccccc21,-42.077558838609,-10.9393,-7.3244,3.6148999999999996,5.074,119.687767,21.0,-0.41805951,0.38456146,0.16034530809523811,0.21637071984819525
O=C(O)Cn1cccc1,-27.468107005583,-9.9373,-7.1233,2.814,3.347,84.301695,16.0,-0.39006544,0.35158368,0.12241430812500001,0.18841137528687718
O=C(O)Cn1cccn1,-27.73168297958,-10.8286,-7.199,3.6296,2.825,79.718225,15.0,-0.39196019,0.35350512,0.14860040466666666,0.2050166553555277
O=C(O)Cn1ccnc1,-27.748453703594,-10.3649,-7.5619,2.803000000000001,3.295,79.637286,15.0,-0.39172685,0.35312292,0.14341935800000002,0.2034820604245784
O=C(O)Cn1ccnn1,-27.984326395666,-10.6714,-7.542,3.1294000000000004,4.992,75.313908,14.0,-0.38933864,0.35617065,0.15749948928571425,0.2089341231848322
O=C(O)Cn1cnnn1,-28.239813930439,-11.0543,-7.8796,3.1746999999999996,5.395,70.885093,13.0,-0.38268069,0.35430529,0.17618275769230768,0.2182495997245807
O=C(O)[C@H]1CCCC[C@@H]1C(=O)O,-39.560587641606,-11.4036,-6.9239,4.479700000000001,3.224,105.668945,24.0,-0.41427068,0.35124877,0.15570561875000002,0.21736158824002288
O=C(O)[C@H]1CCCN1c1ncccn1,-41.814715525657,-9.6141,-7.0157,2.5984000000000007,1.67,127.384031,25.0,-0.40217662,0.35186124,0.1302694496,0.1818678846001544
O=C(O)c1c[nH]nn1,-24.815842250969,-11.1272,-7.8156,3.3116000000000003,6.335,63.617241,11.0,-0.39299261,0.34810762,0.1842465327272727,0.23618442507419787
O=C(O)c1cc(C(F)(F)F)ccn1,-42.276914093971,-11.2801,-8.8978,2.382299999999999,0.156,96.593771,17.0,-0.37511007,0.47891427,0.1837972158823529,0.23392511871588564
O=C(O)c1cc2cccc(O)c2[nH]1,-37.979560513925,-10.1644,-7.7511,2.4133000000000004,0.514,116.753627,20.0,-0.44224861,0.3467853,0.1509973835,0.21104352513727823
O=C(O)c1cc2ccccc2s1,-33.706059821309,-10.5918,-8.1181,2.473699999999999,3.49,122.969896,18.0,-0.42118561,0.34912095,0.10864253444444444,0.18016345381730883
O=C(O)c1cc[nH]n1,-24.564653348689,-11.2525,-7.5454,3.7070999999999996,4.53,67.964418,12.0,-0.40777714,0.34675884,0.17199376416666667,0.22826709996764244
O=C(O)c1ccc(C(=O)O)s1,-34.3972400297,-11.6819,-8.801,2.8809000000000005,1.44,101.270216,15.0,-0.41373034,0.35020862,0.22284371066666667,0.2759574546724393
O=C(O)c1ccc2ccccc2n1,-36.025487376085,-10.272,-8.3308,1.9412000000000003,4.141,121.191637,20.0,-0.38898648,0.34553288,0.1154135245,0.17492452352160645
O=C(O)c1cccc2c1OCC2,-35.557336141604,-10.5442,-7.4227,3.1215,3.422,108.529107,20.0,-0.41073965,0.35252387,0.12712291349999996,0.18360765773773477
O=C(O)c1cccc2cc[nH]c12,-33.914259551454,-10.174,-7.5391,2.634899999999999,0.142,112.273811,19.0,-0.44985441,0.34866648,0.11894429210526314,0.18382286567288034
O=C(O)c1cccc2ccc(=O)[nH]c12,-40.129230019656,-10.7289,-8.2329,2.4959999999999987,6.112,125.576939,21.0,-0.43074194,0.35016807,0.14968000523809522,0.2100018637869268
O=C(O)c1cccc2ccnn12,-34.153365568752,-10.6241,-8.0627,2.561400000000001,4.099,108.102289,18.0,-0.38986766,0.34968329,0.12851210444444444,0.18562091912650241
O=C(O)c1cccc2cn[nH]c12,-34.167094166507,-10.7195,-8.0106,2.7089,2.89,107.817508,18.0,-0.44111416,0.34924426,0.12656166000000002,0.19098028966333125
O=C(O)c1cccc2ncsc12,-33.98812257548,-11.0071,-8.092,2.915099999999999,2.014,118.312494,17.0,-0.41501111,0.35129822,0.1339607482352941,0.19414137457217456
O=C(O)c1cccc[n+]1[O-],-30.453937584289,-10.9338,-8.0438,2.8900000000000006,4.428,86.08745,15.0,-0.45452928,0.36938035,0.17315168866666666,0.23854074260621053
O=C(O)c1ccccc1,-26.170905034474,-11.3745,-7.6074,3.7670999999999992,2.269,85.668212,15.0,-0.42277485,0.34973407,0.12371752999999998,0.19515420853118629
O=C(O)c1ccccc1-c1ncc[nH]1,-39.47794400746,-10.0987,-7.7011,2.397599999999999,3.041,130.310525,22.0,-0.43593512,0.35627294,0.12012189818181816,0.1816911719064554
O=C(O)c1ccccc1-c1nnn[nH]1,-39.967796318231,-10.5964,-8.3565,2.2398999999999987,7.28,121.501495,20.0,-0.43235192,0.35630777,0.1304304715,0.1873251038138037
O=C(O)c1ccccc1-n1ccnn1,-39.707642050068,-10.5702,-7.978,2.5922,5.485,126.173419,21.0,-0.4125192,0.35946931,0.1144073661904762,0.17314666083828795
O=C(O)c1ccccc1-n1nccn1,-39.716303925552,-11.0951,-7.8081,3.287000000000001,2.047,126.256583,21.0,-0.40228278,0.36647317,0.12569333904761906,0.18219278251809456
O=C(O)c1ccccc1-n1ncnn1,-39.971927511002,-11.2623,-8.4018,2.8605,3.033,121.80127,20.0,-0.39789275,0.36630765,0.137453188,0.18838781968242027
O=C(O)c1ccccn1,-26.432336874452,-10.4706,-8.0643,2.4063,4.222,81.252471,14.0,-0.38560719,0.34601934,0.1471290557142857,0.20543012739539382
O=C(O)c1ccco1,-24.93221178092,-11.4489,-7.8528,3.5961,3.012,67.997576,12.0,-0.40834921,0.34503994,0.17510810416666664,0.22584964419041034
O=C(O)c1cccs1,-24.10837245455,-11.2727,-7.981,3.2917000000000005,2.989,83.071564,12.0,-0.42673998,0.3475032,0.15458590333333336,0.22142879133451224
O=C(O)c1ccno1,-25.161713475182,-11.9772,-8.7504,3.226799999999999,4.205,63.767813,11.0,-0.38385917,0.34852018,0.18089905181818178,0.22934970456263243
O=C(O)c1cnco1,-25.208794769146,-11.7379,-8.3851,3.3528000000000002,0.967,63.488481,11.0,-0.39649953,0.34776094,0.21220341727272726,0.24837134778635844
O=C(O)c1cocn1,-25.207121316079,-11.599,-8.0029,3.5961,3.682,63.485334,11.0,-0.3892423,0.34902577,0.21039941999999998,0.24652023739380383
O=C(O)c1n[nH]c2ccccc12,-34.160330581364,-10.781,-7.9188,2.8622000000000005,3.656,107.86888,18.0,-0.42949241,0.34637003,0.12416515333333332,0.18727909478336516
O=C(O)c1nc(=O)[nH]c2ccccc12,-40.39118322435,-10.8359,-8.7141,2.1218000000000004,6.791,121.370305,20.0,-0.42346847,0.36148642,0.16561558299999998,0.21969519230204812
O=C(O)c1nccc2ccccc12,-36.024061627288,-10.3358,-8.412,1.9238,2.922,121.191889,20.0,-0.41818657,0.34724679,0.11256693549999999,0.1734350490690794
O=C(O)c1ncco1,-25.204292604177,-11.6904,-8.553,3.1373999999999995,2.147,63.542744,11.0,-0.39045,0.34826037,0.2053320772727273,0.24231040228757167
O=C(c1ccccc1)c1ncco1,-35.994983173886,-11.0057,-8.5289,2.476799999999999,5.22,121.325738,20.0,-0.3398679,0.21493674,0.08606181800000001,0.12416435354373986
O=C(c1ccccc1O)N1CCCC1,-41.263586434557,-10.4115,-6.9311,3.4804000000000004,4.998,136.225245,27.0,-0.4684255,0.33319083,0.09706137666666666,0.153744301353404
O=C(c1ccccn1)C(O)c1ccccn1,-44.722063838988,-10.3548,-8.3825,1.9722999999999988,4.511,150.836611,26.0,-0.43852746,0.32884436,0.10628061461538461,0.15552785073641381
O=C(c1cccs1)c1cccs1,-32.834767424745,-10.9798,-8.1289,2.8508999999999993,2.964,138.229108,18.0,-0.3754892,0.2253043,0.06281678166666667,0.10926869344536931
O=C(c1ncc[nH]1)c1ccco1,-34.140834779112,-10.4681,-8.2665,2.201599999999999,7.331,107.944801,18.0,-0.3506912,0.20897671,0.10683148055555554,0.1387136098822972
O=C1C=C(c2ccccc2)C(=O)O1,-36.6433300365,-11.6743,-9.6485,2.0258000000000003,5.777,116.925972,19.0,-0.33524809,0.35846925,0.11360778263157895,0.17050277378141596
O=C1C=CC(=O)C=C1,-22.940539850875,-11.3466,-9.9213,1.4253,0.0,71.829241,12.0,-0.32790265,0.23695759,0.13361282166666666,0.17308825209162162
O=C1C=CC(=O)N1,-21.131077174115,-11.8243,-9.3971,2.427199999999999,1.153,58.624022,10.0,-0.35975468,0.29170826,0.19506176900000002,0.22795718977702564
O=C1C=CC(=O)N1Cc1ccccc1,-39.182594104607,-11.111,-9.1816,1.9294000000000011,0.59,132.862124,23.0,-0.36706994,0.28214413,0.09367598173913043,0.14413150579004466
O=C1C=CC(=O)c2ccccc21,-32.552234052296,-11.0081,-9.3954,1.6127000000000002,1.758,111.707178,18.0,-0.35033978,0.22938035,0.09509865499999999,0.1456307636176533
O=C1C=CCCC1,-20.965176710991,-10.5422,-7.6653,2.876899999999999,4.343,70.582965,15.0,-0.37793163,0.23304861,0.08638297133333331,0.1255872606179358
O=C1CC(=O)NC(=O)N1,-28.695523292998,-11.9533,-8.2482,3.7051,0.086,70.110231,13.0,-0.41413472,0.33706919,0.25007315307692307,0.2704311298269311
O=C1CCC(=O)N1,-22.196822955213,-11.4805,-7.5492,3.9312999999999994,2.178,58.896952,12.0,-0.39217792,0.28666629,0.18809343916666665,0.22137704174021494
O=C1CCCC(=O)N1,-25.361746357885,-11.5036,-7.6515,3.8521,3.494,70.499034,15.0,-0.39599186,0.28256545,0.15839069333333333,0.19872648639107449
O=C1CCCCC1=O,-25.027433374999,-10.7483,-8.7778,1.9705000000000013,5.687,73.081101,16.0,-0.31019258,0.21818372,0.11362506124999999,0.14520878334854598
O=C1CCCCC1O,-26.072371404656,-10.6773,-7.3898,3.2875000000000005,1.937,75.977758,18.0,-0.43025584,0.29252505,0.116748945,0.1670708859946005
O=C1CCCCC1[N+](=O)[O-],-32.461627910485,-11.536,-8.8826,2.6533999999999995,7.162,85.425049,19.0,-0.36360294,0.53259796,0.1429611552631579,0.2021404380475432
O=C1CCCCCCCCC1,-34.646692471532,-10.5445,-6.9026,3.6418999999999997,3.726,117.986859,29.0,-0.37229175,0.23018787,0.06350942931034484,0.09379186599308938
O=C1CCCCCCCCCCCN1,-44.410165309202,-10.1708,-6.2828,3.888,4.639,150.521671,37.0,-0.39758836,0.27656644,0.06817748297297296,0.10249003264511389
O=C1CCCCCN1,-25.468471354429,-10.4336,-5.5841,4.8495,4.694,80.574312,19.0,-0.45318975,0.27138484,0.09364798473684212,0.14126013485644828
O=C1CCCCN1,-22.301778237911,-10.5035,-5.6789,4.824600000000001,4.575,68.940805,16.0,-0.44381318,0.27355607,0.10354201125,0.15160437595445256
O=C1CCCc2ccccc21,-30.574085695083,-10.5018,-7.6014,2.9003999999999994,3.827,110.588332,21.0,-0.38129501,0.22830359,0.0674915761904762,0.10636047850471254
O=C1CCCc2cccnc21,-30.836404656947,-10.2047,-7.9843,2.2204000000000006,5.864,106.133447,20.0,-0.34256969,0.22503383,0.07980931500000002,0.11251524848804191
O=C1CCN(c2ccccc2)N1,-34.261737958265,-9.7685,-6.3306,3.4379,3.715,117.671408,22.0,-0.42836727,0.27037296,0.08264177181818183,0.12607186627859981
O=C1CCNC(=O)C1,-25.332919518976,-11.0608,-7.5218,3.5390000000000006,4.157,70.398825,15.0,-0.43629745,0.27218607,0.15761441666666667,0.1967285033665718
O=C1CCNC(=O)N1,-25.644830317575,-11.3972,-7.2437,4.1535,4.42,68.24838,14.0,-0.45338292,0.33038774,0.18766029571428572,0.22954983156429648
O=C1CCOc2ccccc21,-31.473845842836,-10.7857,-7.8064,2.9793000000000003,2.499,103.814973,19.0,-0.37704553,0.22972013,0.09559008526315789,0.13358148385076843
O=C1CC[C@H](CO)N1,-26.364483049222,-10.7538,-5.8052,4.9486,4.296,73.523388,17.0,-0.43526098,0.28878589,0.14290672352941175,0.1940208716612964
O=C1CCc2ccccc2N1,-30.873405329544,-10.4754,-6.685,3.790400000000001,3.577,108.165841,20.0,-0.43361122,0.27455606,0.08921179099999998,0.13420305666262003
O=C1CCc2ccccc2O1,-31.491843628154,-11.0874,-7.1712,3.916200000000001,4.887,103.752659,19.0,-0.37224347,0.34921252,0.09684053473684211,0.14189449839445203
O=C1CNC(=O)N1,-22.478198400805,-11.5909,-7.2867,4.3042,2.828,56.735221,11.0,-0.43981885,0.33171928,0.22051401727272726,0.2529387344905284
O=C1COC(=O)C1,-22.792942891306,-11.7391,-8.1372,3.6019000000000005,1.986,54.631559,11.0,-0.36168999,0.35059035,0.19553760181818183,0.22457206310892544
O=C1Cc2ccccc2C1=O,-30.423348235801,-10.6273,-9.004,1.6233000000000004,6.166,100.828269,17.0,-0.31111439,0.21447763,0.09638269764705884,0.13611417734478848
O=C1Cc2ccccc2N1,-27.706128135209,-10.5092,-6.615,3.8941999999999997,3.417,96.521724,17.0,-0.4141099,0.27505262,0.0979067,0.14194562752686393
O=C1Cc2cccnc2N1,-27.980252918392,-10.5912,-7.2321,3.3591000000000006,3.575,92.017106,16.0,-0.40117702,0.27761997,0.123149485625,0.16234454403253126
O=C1NC(=O)/C(=C/c2ccccc2)N1,-39.489556115063,-10.9321,-8.1254,2.8066999999999993,3.447,130.345394,22.0,-0.42445663,0.33228315,0.12125603454545454,0.17509741768004683
O=C1NC(=O)C(Cc2ccccc2)N1,-40.523233584332,-10.9834,-7.259,3.7243999999999993,2.925,130.95511,24.0,-0.44221071,0.33331157,0.11914140916666667,0.1733251068398297
O=C1NC(=O)c2ccccc21,-30.74415646298,-11.4656,-8.719,2.746600000000001,2.785,98.469654,16.0,-0.37711314,0.28590777,0.127729511875,0.18276049891881022
O=C1NCC(C(=O)O)N1,-29.701427595634,-10.7881,-7.4191,3.3689999999999998,5.867,73.040925,15.0,-0.45602144,0.34761588,0.21966728600000002,0.26162945143292976
O=C1NCCCN1,-22.587311851276,-10.375,-4.5028,5.8722,5.165,66.588973,15.0,-0.50362955,0.32489494,0.13132658066666666,0.18747786549018247
O=C1NCCN1c1ccccc1,-34.30897675749,-10.0484,-6.112,3.936400000000001,4.672,117.748845,22.0,-0.45089393,0.32062668,0.08885306409090908,0.1397929117018006
O=C1NCCNC1=O,-25.607191244932,-10.654,-7.5842,3.0698,8.052,68.438034,14.0,-0.37814013,0.24720366,0.16066588571428572,0.20057862522490602
O=C1NCc2ccccc21,-27.695107608598,-10.5312,-7.1107,3.4205000000000005,4.686,96.590917,17.0,-0.43465168,0.27218468,0.08883986176470587,0.14313714672920388
O=C1Nc2c(C(=O)O)cccc2C1=O,-41.013895612234,-10.9193,-9.1552,1.7640999999999991,7.051,116.705929,19.0,-0.42682862,0.35223344,0.17658797105263158,0.22481002541004036
O=C1OC(=O)c2ccccc21,-31.361206212714,-12.1045,-9.3007,2.803799999999999,5.782,94.287927,15.0,-0.33208241,0.35701366,0.13176843466666666,0.19149325838629722
O=C1OCCC1O,-23.824250766539,-11.4716,-7.096,4.3756,3.729,57.696477,13.0,-0.42669762,0.33625107,0.17238811692307693,0.22000188776437246
O=C1OCc2ccccc21,-28.321624411749,-11.1847,-7.6908,3.493899999999999,5.591,92.295486,16.0,-0.3843883,0.35057429,0.09735563687500001,0.15277290675563077
O=CC1CCCCC1,-25.170693792871,-10.8836,-7.4092,3.4743999999999993,3.451,83.294416,20.0,-0.33279891,0.20468124,0.063646495,0.09608441878706687
O=CCCc1ccccc1,-28.396809613644,-10.776,-7.431,3.3449999999999998,2.945,104.367884,20.0,-0.32913266,0.20629026,0.0632611455,0.09638271757549279
O=CN1CCCC1,-22.300451509317,-10.5282,-5.7847,4.7435,5.028,69.281325,16.0,-0.4198105,0.23416486,0.079546569375,0.12919106465607763
O=CNc1ccccc1,-25.531907870119,-10.6255,-6.8344,3.791100000000001,3.958,90.422452,16.0,-0.38663336,0.24935138,0.09037485875,0.13441330444113403
O=CNc1ccccn1,-25.809127964747,-10.5267,-7.2794,3.2473,2.46,85.864864,15.0,-0.38222567,0.25101767,0.11901454533333333,0.15989871183083273
O=Cc1c[nH]cn1,-20.490388102273,-10.7704,-7.7501,3.0203000000000007,5.812,63.176584,11.0,-0.35135377,0.19976932,0.12288803999999999,0.15936201942149236
O=Cc1ccccc1O,-26.15261111387,-10.9327,-8.2021,2.730600000000001,3.271,85.717369,15.0,-0.3893866,0.3444015,0.1256195973333333,0.1817141881034478
O=Cc1ccccn1,-22.337082428154,-10.6518,-8.4773,2.1745,3.921,76.601265,13.0,-0.32774986,0.1988078,0.0926606176923077,0.1300876639317125
O=S(=O)(O)c1ccccc1,-31.330563898004,-11.5766,-7.3193,4.257299999999999,4.914,102.640297,16.0,-0.61160943,1.2763264,0.24102307375,0.4166450413981859
O=S1(=O)CCCC1,-24.010014457661,-11.277,-4.0131,7.2639,5.492,75.9844,15.0,-0.54811828,0.98478309,0.203385514,0.33255573225643487
O=S1(=O)CCCN1,-24.282288611848,-10.8964,-4.2635,6.6329,5.506,73.966769,14.0,-0.56977266,1.12820563,0.24527041857142856,0.3898284014151635
O=[N+]([O-])CCc1ccccc1,-32.663461325823,-11.2541,-8.8109,2.443199999999999,4.584,105.020988,20.0,-0.37021135,0.52612222,0.101553538,0.17207731454022904
O=[N+]([O-])c1cccc2cc[nH]c12,-34.079444608493,-10.7711,-8.7957,1.9754000000000005,4.965,108.351162,18.0,-0.41221436,0.51385006,0.11611667777777779,0.1905116270729161
O=[N+]([O-])c1cccnc1O,-30.684352743354,-11.2422,-9.5489,1.6933000000000007,3.91,82.043315,14.0,-0.40108308,0.52110532,0.20177311,0.2600190092017848
O=[N+]([O-])c1cccs1,-24.270411825605,-11.8826,-9.1543,2.728300000000001,5.924,79.287277,11.0,-0.38358709,0.52117045,0.15554537727272727,0.23226179612615439
O=c1[nH][nH]c(=O)n1-c1ccccc1,-37.619899934951,-10.933,-6.786,4.147,1.947,117.061195,20.0,-0.42675329,0.31906322,0.1386700515,0.1901672046312104
O=c1[nH]c(=O)[nH]c(=O)[nH]1,-29.002872717854,-12.2351,-7.5981,4.637,0.0,68.077276,12.0,-0.41498737,0.33794354,0.29142517500000004,0.30601367606702823
O=c1[nH]c(=O)c2ccccc2[nH]1,-34.219321735424,-11.1987,-7.7998,3.3989000000000003,4.824,107.624081,18.0,-0.45224124,0.33072131,0.147944695,0.20087741038553825
O=c1[nH]c(=O)c2nc[nH]c2[nH]1,-32.624135227202,-11.0892,-7.2277,3.8615000000000004,7.903,89.73234,15.0,-0.4388913,0.32734777,0.1985146506666667,0.22974788687689252
O=c1[nH]c(=O)n(-c2ccccc2)[nH]1,-37.624903445801,-10.6824,-7.1443,3.538099999999999,3.276,117.160573,20.0,-0.42983797,0.32848342,0.1380620445,0.1928510434204894
O=c1[nH]c2ccccc2[nH]1,-28.000788104254,-10.3438,-6.5141,3.8297,3.457,94.276311,16.0,-0.45016853,0.32023745,0.120674560625,0.16807232272745787
O=c1[nH]c2ccccc2c(=O)o1,-34.833268427551,-11.5875,-8.28,3.307500000000001,7.37,103.460789,17.0,-0.40586398,0.40044729,0.1521000205882353,0.20685599820138936
O=c1[nH]c2ccccc2s1,-27.797725161128,-10.7054,-7.0359,3.6694999999999993,5.045,104.973758,15.0,-0.4097316,0.29712648,0.10417613266666666,0.15112519900307858
O=c1ccc(-c2ccccc2)n[nH]1,-35.364056990218,-10.5836,-7.9648,2.6188000000000002,4.482,125.734213,21.0,-0.44526225,0.2607585,0.08285285523809523,0.13132508157977935
O=c1ccc2ccccc2o1,-30.451851798426,-11.1992,-8.0999,3.0992999999999995,5.815,103.173105,17.0,-0.38839646,0.34452206,0.09830905941176471,0.149039610086876
O=c1ccccn1-c1ccccc1,-35.111156398562,-10.3527,-7.3545,2.9982000000000006,4.186,130.288456,22.0,-0.43858213,0.25992771,0.07094329909090909,0.11706154410790415
O=c1ccccn1Cc1ccccn1,-38.552542993329,-10.3213,-7.1813,3.1400000000000006,3.179,137.299648,24.0,-0.45748381,0.25710314,0.08127663583333333,0.12729103740319772
O=c1ccoc2ccccc12,-30.44185170704,-10.5758,-7.7906,2.785199999999999,3.679,103.099358,17.0,-0.39997814,0.2265776,0.09882018117647058,0.1371083619751705
OC1C=CCCC1,-21.988513458875,-10.482,-5.5479,4.934099999999999,2.17,73.799052,17.0,-0.44849219,0.28201692,0.08367060588235295,0.13749418117567969
OC1CCCCC1,-23.048167737216,-10.8499,0.8581,11.708,2.107,74.481302,19.0,-0.45162924,0.28342058,0.07982253684210525,0.1314005655340506
OC1CCCc2ccccc21,-31.592810721855,-10.4568,-5.9078,4.5489999999999995,2.335,113.792136,23.0,-0.44706572,0.28335424,0.06683652869565218,0.11854427299082172
OC1CCCc2cccnc21,-31.869079048876,-10.4062,-7.0462,3.3600000000000003,3.821,109.109219,22.0,-0.45647137,0.31276442,0.08652532772727271,0.13784629407621404
