reaction_id,task_id,substrate_smiles,plate_id,screen_id,condition_id,cond_str,catalyst,catalyst_2,solvent,temp_c,time_h,yield,partner_smiles
RKB-03670244,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_87d08dc489,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe]|MeOH,,Pd(dtbpf)Cl2,MeOH,90.0,18.0,0,
RKB-03670245,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_3f90fc71ff,[Pd](Cl)Cl.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1|MeOH,,Pd-132,MeOH,90.0,18.0,0,
RKB-03670246,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_b4e663cbcf,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC|MeOH,Pd(OAc)2,Pd(OAc)2/CataCXium A,MeOH,90.0,18.0,0,
RKB-03670247,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_e34fd39dff,|MeOH,,SPhos Pd G4,MeOH,90.0,18.0,0,
RKB-03670248,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_1d9e641278,[Pd](Cl)Cl.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C|MeOH,,Pd(P(o-Tol)3)2Cl2,MeOH,90.0,18.0,0,
RKB-03670249,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_24a01a5b7d,[Pd](Cl)Cl.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1|MeOH,,Pd(P(Cy)3)2Cl2,MeOH,90.0,18.0,0,
RKB-03670250,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_7dc2ed3bef,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|MeOH,,Pd(QPhos)2,MeOH,90.0,18.0,0,
RKB-03670251,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_ba1fa7db09,O1c2c(C(c3c1c(ccc3)P(c1ccccc1)c1ccccc1)(C)C)cccc2P(c1ccccc1)c1ccccc1.Cl[Pd]Cl|MeOH,,Pd(XanthPhos)Cl2,MeOH,90.0,18.0,0,
RKB-03670252,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_4957928872,|MeCN,,SPhos Pd G4,MeCN,90.0,18.0,0,
RKB-03670253,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_c3b27856cb,[Pd](Cl)Cl.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C|MeCN,,Pd(P(o-Tol)3)2Cl2,MeCN,90.0,18.0,0,
RKB-03670254,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_14f5c30068,[Pd](Cl)Cl.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1|MeCN,,Pd(P(Cy)3)2Cl2,MeCN,90.0,18.0,0,
RKB-03670255,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_4648614000,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|MeCN,,Pd(QPhos)2,MeCN,90.0,18.0,0,
RKB-03670256,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_99aeac08ec,O1c2c(C(c3c1c(ccc3)P(c1ccccc1)c1ccccc1)(C)C)cccc2P(c1ccccc1)c1ccccc1.Cl[Pd]Cl|MeCN,,Pd(XanthPhos)Cl2,MeCN,90.0,18.0,0,
RKB-03670257,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_a86e283b14,c1(c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(cc(cc1C(C)C)C(C)C)C(C)C|MeCN,Pd(OAc)2,Pd(OAc)2/XPhos,MeCN,90.0,18.0,0,
RKB-03670258,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_b9c1c9f68d,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe]|MeCN,,Pd(dppf)Cl2,MeCN,90.0,18.0,0,
RKB-03670259,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_efdcec6f77,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|MeCN,,Pd(P(tBu)3)2,MeCN,90.0,18.0,0,
RKB-03670260,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_e564d7612a,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|MeCN,,Pd(P(Ph)3)4),MeCN,90.0,18.0,0,
RKB-03670261,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_adf3bba061,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe]|MeCN,,Pd(dtbpf)Cl2,MeCN,90.0,18.0,0,
RKB-03670262,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_3196604cd9,[Pd](Cl)Cl.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1|MeCN,,Pd-132,MeCN,90.0,18.0,0,
RKB-03670263,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_3ee2d5105a,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC|MeCN,Pd(OAc)2,Pd(OAc)2/CataCXium A,MeCN,90.0,18.0,0,
RKB-03670264,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_4957928872,|MeCN,,SPhos Pd G4,MeCN,90.0,18.0,0,
RKB-03670265,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_c3b27856cb,[Pd](Cl)Cl.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C|MeCN,,Pd(P(o-Tol)3)2Cl2,MeCN,90.0,18.0,0,
RKB-03670266,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_14f5c30068,[Pd](Cl)Cl.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1|MeCN,,Pd(P(Cy)3)2Cl2,MeCN,90.0,18.0,0,
RKB-03670267,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_4648614000,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|MeCN,,Pd(QPhos)2,MeCN,90.0,18.0,0,
RKB-03670268,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_99aeac08ec,O1c2c(C(c3c1c(ccc3)P(c1ccccc1)c1ccccc1)(C)C)cccc2P(c1ccccc1)c1ccccc1.Cl[Pd]Cl|MeCN,,Pd(XanthPhos)Cl2,MeCN,90.0,18.0,0,
RKB-03670269,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_a86e283b14,c1(c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(cc(cc1C(C)C)C(C)C)C(C)C|MeCN,Pd(OAc)2,Pd(OAc)2/XPhos,MeCN,90.0,18.0,0,
RKB-03670270,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_96da66f8fe,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe]|THF,,Pd(dppf)Cl2,THF,90.0,18.0,0,
RKB-03670271,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_1f622dc39d,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|THF,,Pd(P(tBu)3)2,THF,90.0,18.0,0,
RKB-03670272,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_86f3e84f01,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|THF,,Pd(P(Ph)3)4),THF,90.0,18.0,0,
RKB-03670273,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_04d73ea970,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe]|THF,,Pd(dtbpf)Cl2,THF,90.0,18.0,0,
RKB-03670274,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_4fdc95dfd7,[Pd](Cl)Cl.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1|THF,,Pd-132,THF,90.0,18.0,0,
RKB-03670275,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_c4be4d3b3e,c1(c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(cc(cc1C(C)C)C(C)C)C(C)C|MeOH,Pd(OAc)2,Pd(OAc)2/XPhos,MeOH,90.0,18.0,0,
RKB-03670276,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_b9c1c9f68d,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe]|MeCN,,Pd(dppf)Cl2,MeCN,90.0,18.0,0,
RKB-03670277,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_efdcec6f77,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|MeCN,,Pd(P(tBu)3)2,MeCN,90.0,18.0,0,
RKB-03670278,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_e564d7612a,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|MeCN,,Pd(P(Ph)3)4),MeCN,90.0,18.0,0,
RKB-03670279,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_adf3bba061,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe]|MeCN,,Pd(dtbpf)Cl2,MeCN,90.0,18.0,0,
RKB-03670280,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_3196604cd9,[Pd](Cl)Cl.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1|MeCN,,Pd-132,MeCN,90.0,18.0,0,
RKB-03670281,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_3ee2d5105a,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC|MeCN,Pd(OAc)2,Pd(OAc)2/CataCXium A,MeCN,90.0,18.0,0,
RKB-03670282,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_4957928872,|MeCN,,SPhos Pd G4,MeCN,90.0,18.0,0,
RKB-03670283,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_c3b27856cb,[Pd](Cl)Cl.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C|MeCN,,Pd(P(o-Tol)3)2Cl2,MeCN,90.0,18.0,0,
RKB-03670284,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_14f5c30068,[Pd](Cl)Cl.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1|MeCN,,Pd(P(Cy)3)2Cl2,MeCN,90.0,18.0,0,
RKB-03670285,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_4648614000,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|MeCN,,Pd(QPhos)2,MeCN,90.0,18.0,0,
RKB-03670286,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_99aeac08ec,O1c2c(C(c3c1c(ccc3)P(c1ccccc1)c1ccccc1)(C)C)cccc2P(c1ccccc1)c1ccccc1.Cl[Pd]Cl|MeCN,,Pd(XanthPhos)Cl2,MeCN,90.0,18.0,0,
RKB-03670287,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_a86e283b14,c1(c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(cc(cc1C(C)C)C(C)C)C(C)C|MeCN,Pd(OAc)2,Pd(OAc)2/XPhos,MeCN,90.0,18.0,0,
RKB-03670288,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_b9c1c9f68d,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe]|MeCN,,Pd(dppf)Cl2,MeCN,90.0,18.0,0,
RKB-03670289,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_efdcec6f77,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|MeCN,,Pd(P(tBu)3)2,MeCN,90.0,18.0,0,
RKB-03670290,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_3ee2d5105a,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC|MeCN,Pd(OAc)2,Pd(OAc)2/CataCXium A,MeCN,90.0,18.0,0,
RKB-03670291,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_99aeac08ec,O1c2c(C(c3c1c(ccc3)P(c1ccccc1)c1ccccc1)(C)C)cccc2P(c1ccccc1)c1ccccc1.Cl[Pd]Cl|MeCN,,Pd(XanthPhos)Cl2,MeCN,90.0,18.0,0,
RKB-03670292,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_b9c1c9f68d,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe]|MeCN,,Pd(dppf)Cl2,MeCN,90.0,18.0,0,
RKB-03670293,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_efdcec6f77,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|MeCN,,Pd(P(tBu)3)2,MeCN,90.0,18.0,0,
RKB-03670294,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_e564d7612a,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|MeCN,,Pd(P(Ph)3)4),MeCN,90.0,18.0,0,
RKB-03670295,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_adf3bba061,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe]|MeCN,,Pd(dtbpf)Cl2,MeCN,90.0,18.0,0,
RKB-03670296,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_3196604cd9,[Pd](Cl)Cl.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1|MeCN,,Pd-132,MeCN,90.0,18.0,0,
RKB-03670297,hit_08,c1(n2c(nc(c1)Cl)nnn2)Cl,screen_SCRN_81,SCRN_81,c_3ee2d5105a,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC|MeCN,Pd(OAc)2,Pd(OAc)2/CataCXium A,MeCN,90.0,18.0,0,
RKB-03695991,hit_10,c1c(n(nc1N)C)B1OC(C(O1)(C)C)(C)C,screen_SCRN_90,SCRN_90,c_adf3bba061,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe]|MeCN,,Pd(dtbpf)Cl2,MeCN,80.0,18.0,90,c12c(ccc(c1)Br)nccc2
RKB-03695992,hit_10,c1c(n(nc1N)C)B1OC(C(O1)(C)C)(C)C,screen_SCRN_90,SCRN_90,c_87d08dc489,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe]|MeOH,,Pd(dtbpf)Cl2,MeOH,80.0,18.0,89,c12c(ccc(c1)Br)nccc2
RKB-03695993,hit_10,c1c(n(nc1N)C)B1OC(C(O1)(C)C)(C)C,screen_SCRN_90,SCRN_90,c_e564d7612a,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|MeCN,,Pd(P(Ph)3)4),MeCN,80.0,18.0,89,c12c(ccc(c1)Br)nccc2
RKB-03695994,hit_10,c1c(n(nc1N)C)B1OC(C(O1)(C)C)(C)C,screen_SCRN_90,SCRN_90,c_adf3bba061,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe]|MeCN,,Pd(dtbpf)Cl2,MeCN,80.0,18.0,89,c12c(ccc(c1)Br)nccc2
RKB-03695995,hit_10,c1c(n(nc1N)C)B1OC(C(O1)(C)C)(C)C,screen_SCRN_90,SCRN_90,c_e8d46c9e9a,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|MeOH,,Pd(P(Ph)3)4),MeOH,80.0,18.0,87,c12c(ccc(c1)Br)nccc2
RKB-03695996,hit_10,c1c(n(nc1N)C)B1OC(C(O1)(C)C)(C)C,screen_SCRN_90,SCRN_90,c_e7bd21231d,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe]|MeOH,,Pd(dppf)Cl2,MeOH,80.0,18.0,86,c12c(ccc(c1)Br)nccc2
RKB-03695997,hit_10,c1c(n(nc1N)C)B1OC(C(O1)(C)C)(C)C,screen_SCRN_90,SCRN_90,c_e564d7612a,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|MeCN,,Pd(P(Ph)3)4),MeCN,80.0,18.0,86,c12c(ccc(c1)Br)nccc2
RKB-03695998,hit_10,c1c(n(nc1N)C)B1OC(C(O1)(C)C)(C)C,screen_SCRN_90,SCRN_90,c_adf3bba061,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe]|MeCN,,Pd(dtbpf)Cl2,MeCN,80.0,18.0,86,c12c(ccc(c1)Br)nccc2
RKB-03695999,hit_10,c1c(n(nc1N)C)B1OC(C(O1)(C)C)(C)C,screen_SCRN_90,SCRN_90,c_efdcec6f77,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|MeCN,,Pd(P(tBu)3)2,MeCN,80.0,18.0,86,c12c(ccc(c1)Br)nccc2
RKB-03696000,hit_10,c1c(n(nc1N)C)B1OC(C(O1)(C)C)(C)C,screen_SCRN_90,SCRN_90,c_b4e663cbcf,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC|MeOH,Pd(OAc)2,Pd(OAc)2/CataCXium A,MeOH,80.0,18.0,85,c12c(ccc(c1)Br)nccc2
RKB-03696001,hit_10,c1c(n(nc1N)C)B1OC(C(O1)(C)C)(C)C,screen_SCRN_90,SCRN_90,c_4957928872,|MeCN,,SPhos Pd G4,MeCN,80.0,18.0,83,c12c(ccc(c1)Br)nccc2
RKB-03696002,hit_10,c1c(n(nc1N)C)B1OC(C(O1)(C)C)(C)C,screen_SCRN_90,SCRN_90,c_e564d7612a,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|MeCN,,Pd(P(Ph)3)4),MeCN,80.0,18.0,85,c12c(ccc(c1)Br)nccc2
RKB-03696003,hit_10,c1c(n(nc1N)C)B1OC(C(O1)(C)C)(C)C,screen_SCRN_90,SCRN_90,c_30116215bd,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|MeOH,,Pd(P(tBu)3)2,MeOH,80.0,18.0,85,c12c(ccc(c1)Br)nccc2
RKB-03696004,hit_10,c1c(n(nc1N)C)B1OC(C(O1)(C)C)(C)C,screen_SCRN_90,SCRN_90,c_e564d7612a,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|MeCN,,Pd(P(Ph)3)4),MeCN,80.0,18.0,84,c12c(ccc(c1)Br)nccc2
RKB-03696005,hit_10,c1c(n(nc1N)C)B1OC(C(O1)(C)C)(C)C,screen_SCRN_90,SCRN_90,c_99aeac08ec,O1c2c(C(c3c1c(ccc3)P(c1ccccc1)c1ccccc1)(C)C)cccc2P(c1ccccc1)c1ccccc1.Cl[Pd]Cl|MeCN,,Pd(XanthPhos)Cl2,MeCN,80.0,18.0,84,c12c(ccc(c1)Br)nccc2
RKB-03696006,hit_10,c1c(n(nc1N)C)B1OC(C(O1)(C)C)(C)C,screen_SCRN_90,SCRN_90,c_7dc2ed3bef,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|MeOH,,Pd(QPhos)2,MeOH,80.0,18.0,84,c12c(ccc(c1)Br)nccc2
RKB-03696007,hit_10,c1c(n(nc1N)C)B1OC(C(O1)(C)C)(C)C,screen_SCRN_90,SCRN_90,c_e8d46c9e9a,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|MeOH,,Pd(P(Ph)3)4),MeOH,80.0,18.0,84,c12c(ccc(c1)Br)nccc2
RKB-03696008,hit_10,c1c(n(nc1N)C)B1OC(C(O1)(C)C)(C)C,screen_SCRN_90,SCRN_90,c_30116215bd,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|MeOH,,Pd(P(tBu)3)2,MeOH,80.0,18.0,83,c12c(ccc(c1)Br)nccc2
