experiment_id,plate_id,condition_id,smiles,yield_raw,yield
cx_02227,plate_4,c_59bbb46a1c,CC(=O)c1ccc2ccccc2c1O,0.0,-2.382691232711226
cx_02228,plate_4,c_c8aa4dce88,CC(=O)c1ccc2ccccc2n1,3584.80195,0.1034785603279615
cx_02229,plate_4,c_90e5cd8d77,CC(=O)c1ccc[nH]1,13011.90805,0.4950088406830719
cx_02230,plate_4,c_c93c498286,CC(=O)c1cccc(C(C)=O)n1,12587.1807,0.4849291391685868
cx_02231,plate_4,c_e63cabc022,CC(=O)c1ccccc1,10225.82572,0.42182545443743263
cx_02232,plate_4,c_be76c12ab0,CC(=O)c1ccccc1-n1cccn1,14402.03406,0.5258392741169348
cx_02233,plate_4,c_e4f314f21f,CC(=O)c1ccccc1C(=O)O,13445.738005,0.5049704718152747
cx_02234,plate_4,c_a0a1c15f0a,CC(=O)c1ccccc1O,2258.10072,-0.03686174369996058
cx_02235,plate_4,c_7fb224bc2e,CC(=O)c1ccccc1[N+](=O)[O-],0.0,-2.382691232711226
cx_02236,plate_4,c_e4fe6b2157,CC(=O)c1ccccn1,11088.03111,0.446412196768393
cx_02237,plate_4,c_98bdb06c00,CC(=O)c1cccn1C,13479.96311,0.5057426219911504
cx_02238,plate_4,c_b617eb7502,CC(=O)c1ccco1,12359.72695,0.4793904163920328
cx_02239,plate_4,c_d8ec022a6a,CC(=O)c1cccs1,12765.9368,0.48921224167904087
cx_02240,plate_4,c_e4ab282de3,CC(=O)c1cnc(-c2ccccc2)s1,11262.87188,0.45116416648273927
cx_02241,plate_4,c_06106e42a0,CC(=O)c1cncs1,12358.86451,0.47936922175109326
cx_02242,plate_4,c_9e55a31f64,CC(=O)c1cocn1,9883.31991,0.411478104060563
cx_02243,plate_4,c_60cddfd79d,CC(=O)c1nc(-c2ccccc2)c[nH]1,1114.98846,-0.2510790400499823
cx_02244,plate_4,c_a4ab41b129,CC(=O)c1ncc[nH]1,7721.09744,0.33649159105448784
cx_02245,plate_4,c_e8fb9342f7,CC(=O)c1noc(C)n1,17628.21877,0.58723423755561
cx_02246,plate_4,c_f3b2f581f0,CC(C)(C)C(=O)CC(=O)C(C)(C)C,9910.25633,0.41230476615600253
cx_02247,plate_4,c_1b5b36c412,CC(C)(C)C(=O)Nc1ncccc1O,412.64936,-0.5525507388670974
cx_02248,plate_4,c_d7c2f72148,CC(C)(C)OC(=O)NC1CCCc2cn[nH]c21,13351.12581,0.5028256630753282
cx_02249,plate_4,c_5cdd46a2da,CC(C)(C)OC(=O)NCc1ncc[nH]1,18347.40952,0.5993800186671151
cx_02250,plate_4,c_41621916f8,CC(C)(C)[S@](=O)/N=C/c1cnc[nH]1,2234.37103,-0.04006929399574003
cx_02251,plate_4,c_84e92412d2,CC(C)(CO)C(=O)O,6569.95388,0.28745703710363135
cx_02252,plate_4,c_06431808b5,CC(C)(CO)CO,16698.53886,0.5707777329285291
cx_02253,plate_4,c_7a19cb154d,CC(C)(F)C(=O)O,12800.74311,0.4900392425666099
cx_02254,plate_4,c_973ef2b684,CC(C)(O)C(=O)c1ccccc1,14330.96108,0.5243366501461355
cx_02255,plate_4,c_9c3d46c93c,CC(C)(O)C(N)=O,6790.26719,0.2974744937393444
cx_02256,plate_4,c_6ab53edf85,CC(C)(O)CCO,13398.60817,0.5039039562225273
cx_02257,plate_4,c_1dbb4101c0,CC(C)(O)Cc1ccccc1,13400.1431,0.5039387496839416
cx_02258,plate_4,c_82764c1b3f,CC(C)(O)c1ccccc1,11388.01987,0.45452046574472066
cx_02259,plate_4,c_bdb082fca5,CC(C)(O)c1ccccc1O,4785.14652,0.19118635433813352
cx_02260,plate_4,c_a28d5f7c9d,CC(C)C(=O)CC(=O)C(C)C,11463.16346,0.45651803953514664
cx_02261,plate_4,c_aee78f3497,CC(C)NC(=S)NC(C)C,4225.39253,0.15340605219716652
cx_02262,plate_4,c_ce24af5234,CC(O)(c1cccnc1)C(C)(O)c1cccnc1,13244.22588,0.5003839344574108
cx_02263,plate_4,c_f0312506e3,CC(O)CCCO,14315.96131,0.5240185730642347
cx_02264,plate_4,c_e5d0a27750,CC(O)CN(C)C,12374.4033,0.47975086419437507
cx_02265,plate_4,c_c5794d188c,CC(O)COc1ccccc1,13410.55519,0.5041746635370005
cx_02266,plate_4,c_413719b0d7,CC(O)Cc1ccccc1,11996.91046,0.4703409665678994
cx_02267,plate_4,c_f7921528ba,CC(O)c1ccccc1,10708.99322,0.4358477837185188
cx_02268,plate_4,c_9aaec07d89,CC(O)c1ccccn1,12278.04367,0.47737644114342326
cx_02269,plate_4,c_b5f9633082,CC(O)c1ccco1,11028.01967,0.4447638662759143
cx_02270,plate_4,c_2a7ab32db3,CC(O)c1nc2ccccc2[nH]1,11190.84671,0.4492156016781158
cx_02271,plate_4,c_b7f2827ddf,CC(O)c1nc2ccccc2s1,9112.21009,0.3868055674422967
cx_02272,plate_4,c_90397aef27,CC/N=C/c1ccccc1,11325.56491,0.4528501439914389
cx_02273,plate_4,c_6ccca412f4,CC1(C)C(=O)Nc2ccccc21,15236.80061,0.5429530364738155
cx_02274,plate_4,c_8dfc074371,CC1(C)CCCC(C)(C)C1=O,12561.47751,0.4843082789230815
cx_02275,plate_4,c_9aa55497a4,CC1(C)COC(=O)N1,14232.32238,0.5222388381822957
cx_02276,plate_4,c_73ff78401a,CC1(C)NC(=O)NC1=O,39704.70476,0.8338656948703889
cx_02277,plate_4,c_430e63a573,CC1(C)O[C@@H](C(=O)O)[C@H](C(=O)O)O1,7957.14447,0.3456376631615653
cx_02278,plate_4,c_bc5f64c22a,CC1(C)O[C@H](CO)[C@@H](CO)O1,18115.89413,0.5955229098003397
cx_02279,plate_4,c_66b0b3c0cd,CC1(C)Oc2ccccc2NC1=O,15521.77146,0.5485813007872133
cx_02280,plate_4,c_7c56fc8dfb,CC1(O)CCCCC1,13695.36955,0.5105578513389717
cx_02281,plate_4,c_17fdb39ff1,CC1=CC(=O)CCC1,13253.07578,0.5005868241482243
cx_02282,plate_4,c_4bcc9d98ca,CC1C=NNC1=O,3026.87174,0.05210654869311046
cx_02283,plate_4,c_6f74356b85,CC1CC(=O)OC(=O)C1,11354.91016,0.4536361097820547
cx_02284,plate_4,c_dd942850a3,CC1CC(O)=CC(=O)O1,10405.91888,0.427128022187909
cx_02285,plate_4,c_734195979d,CC1CCC(=O)N1,13650.92693,0.5095706044212941
cx_02286,plate_4,c_83d5eed542,CC1CCC(=O)O1,12274.95085,0.4772999218703357
cx_02287,plate_4,c_55811899c5,CC1CCOC1=O,12782.97934,0.48961745521064653
cx_02288,plate_4,c_6f8770a612,CC1NC(=O)C(=O)OC1C,10240.50712,0.4222612081592427
cx_02289,plate_4,c_d2787d69ab,CCC(=O)N(C)C,13731.79372,0.5113645909655958
cx_02290,plate_4,c_ebfe67f041,CCC(=O)OC(C)(C)C,12518.9097,0.4832772546585412
cx_02291,plate_4,c_0a1e21b480,CCC(=O)c1ccc[nH]1,10004.89634,0.4151915005297447
cx_02292,plate_4,c_f23f9e14b0,CCC(O)c1ccco1,11070.17854,0.4459227753135856
cx_02293,plate_4,c_2ff06e6cfc,CCC/C(=N\O)C(C)=O,2496.21883,-0.006422023307986535
cx_02294,plate_4,c_6b92a7e320,CCCC#CCCC,11281.14746,0.4516566111270254
cx_02295,plate_4,c_c04dcd7886,CCCC(=O)OCC,11860.06136,0.4668563819605211
cx_02296,plate_4,c_b76d907e85,CCCC(C)(C)O,12383.47386,0.47997342140216454
cx_02297,plate_4,c_fef5c53640,CCCC(O)CO,15817.14922,0.5543070844017681
cx_02298,plate_4,c_23ae352fa4,CCCCC(=O)NC,13499.76049,0.5061883748507173
cx_02299,plate_4,c_dd372294a2,CCCCC(=O)c1ccccc1,12302.928,0.4779914023916285
cx_02300,plate_4,c_b28bb54ebb,CCCCC(N)=O,13645.2179,0.5094435513324755
cx_02301,plate_4,c_2cdc69b617,CCCCCC#N,11775.45463,0.46468187421449436
cx_02302,plate_4,c_6de8a92462,CCCCCC(C)=O,11604.43415,0.4602383013573575
cx_02303,plate_4,c_172c6fd294,CCCCCCC(C)=O,10183.51352,0.420566091935244
cx_02304,plate_4,c_0f2d576459,CCCCNC(C)=O,13103.80855,0.497146509841243
cx_02305,plate_4,c_eff78eb27b,CCCCNC=O,14303.14196,0.5237464685835835
cx_02306,plate_4,c_bf12fd35f4,CCCCOC(N)=O,15793.72022,0.5538568424649061
cx_02307,plate_4,c_626e6487fa,CCCCc1ccsc1,11994.76539,0.47028665395297525
cx_02308,plate_4,c_ca083b631e,CCCCn1ccnc1,8670.80915,0.3717247758450405
cx_02309,plate_4,c_5908e28d1d,CCCNC(N)=O,16949.84434,0.5753148088726008
cx_02310,plate_4,c_b7191c441b,CCCNS(C)(=O)=O,12540.94546,0.4838114141622019
cx_02311,plate_4,c_bb3e474201,CCCc1ncc[nH]1,15130.02245,0.5408169821611924
cx_02312,plate_4,c_88c40956c6,CCN(C(C)C)C(C)C,10487.06394,0.42948729563796145
cx_02313,plate_4,c_6ac5a906da,CCN(CC)C(=O)CO,11717.04327,0.46317148778622097
cx_02314,plate_4,c_964e18e698,CCN(CC)C(N)=O,13410.69728,0.5041778817005147
cx_02315,plate_4,c_f3b554dd17,CCN(CC)CCCO,2328.73285,-0.027510048847582284
cx_02316,plate_4,c_ef2a038ea9,CCN(CC)c1ccccc1,12112.32234,0.47324894007738627
cx_02317,plate_4,c_8aafc765a3,CCN1CCCC1=O,10219.61213,0.4216408425172111
cx_02318,plate_4,c_3544302468,CCN1CCNC(=O)C1=O,11086.44865,0.4463688460635343
cx_02319,plate_4,c_aeeb674c17,CCNC(=O)C(=O)NCC,13094.38735,0.49692805698199605
cx_02320,plate_4,c_5fc1675a77,CCNC(=O)OC,13170.74594,0.498694104869858
cx_02321,plate_4,c_1dea961cd0,CCNC(=O)OCC,13810.89416,0.5131092006036808
cx_02322,plate_4,c_db625c7961,CCOC(=N)C(=O)OCC,10142.3991,0.4193373575697559
cx_02323,plate_4,c_9fb550d789,CCOC(=N)CCOC,18138.53413,0.5959022662662149
cx_02324,plate_4,c_c6d3ed577b,CCOC(=O)/C(N)=N\O,3160.57793,0.06523226692411697
cx_02325,plate_4,c_14b4f5f16b,CCOC(=O)C(=O)C1CCCCC1,12215.31573,0.47582071127880915
cx_02326,plate_4,c_d6b350c8db,CCOC(=O)C(=O)N(C)C,15242.65001,0.5430696185337048
cx_02327,plate_4,c_31f2a52b8f,CCOC(=O)C(=O)Nc1ccccc1,12815.25074,0.4903832813712908
cx_02328,plate_4,c_3040f76883,CCOC(=O)C(=O)O,11234.19354,0.45038980133925693
cx_02329,plate_4,c_b2ccb54583,CCOC(=O)C(=O)OCC,12725.99654,0.48826047515193255
cx_02330,plate_4,c_3c72c1b068,CCOC(=O)C(C)=O,14903.42486,0.5362336065228963
cx_02331,plate_4,c_64b3f4f16b,CCOC(=O)C(N)=O,13275.31624,0.5010961036891854
cx_02332,plate_4,c_c6b58d9914,CCOC(=O)C1CCCCC1=O,16729.43888,0.5713392705093168
cx_02333,plate_4,c_c2e877cad6,CCOC(=O)C1CCNC1=O,16053.4004,0.5588102836621207
cx_02334,plate_4,c_fedb710df0,CCOC(=O)CC#N,3142.94166,0.06353307270443867
cx_02335,plate_4,c_e6d0463547,CCOC(=O)CC(=O)OCC,9645.66413,0.40408542722700674
cx_02336,plate_4,c_b3ed4506c5,CCOC(=O)CC(=O)c1ccccn1,0.0,-2.382691232711226
cx_02337,plate_4,c_64763fb818,CCOC(=O)CCCC(=O)CC,12785.63548,0.4896805605088309
cx_02338,plate_4,c_68c2a86217,CCOC(=O)CN(C)C,12545.9537,0.4839326858891777
cx_02339,plate_4,c_2212de4197,CCOC(=O)CNC(=O)CC,12891.0291,0.49217400873903716
cx_02340,plate_4,c_ee76894b5f,CCOC(=O)CNC(C)=O,11795.78081,0.46520570704153463
cx_02341,plate_4,c_b169a6c8c9,CCOC(=O)CNC=O,15137.8543,0.5409741666720437
cx_02342,plate_4,c_18e6ade498,CCOC(=O)CO,12737.98085,0.48854637159172504
cx_02343,plate_4,c_a84615054e,CCOC(=O)CSc1ccccc1,13634.4117,0.5092029163599713
cx_02344,plate_4,c_ae77b907b4,CCOC(=O)Cc1ccccn1,13445.81227,0.5049721494294112
cx_02345,plate_4,c_fbaf26268a,CCOC(=O)Cc1ccco1,6831.6903,0.29932162088314185
cx_02346,plate_4,c_7c21f60fbe,CCOC(=O)Cc1ncccn1,11724.59431,0.46336716390104576
cx_02347,plate_4,c_102050ed84,CCOC(=O)Cn1nnc(-c2ccccc2)n1,11622.61345,0.4607137480943233
cx_02348,plate_4,c_e30f8f0913,CCOC(=O)NC,12311.77244,0.47820967364778394
cx_02349,plate_4,c_9281238baf,CCOC(=O)OCC,12503.2618,0.48289736940031364
cx_02350,plate_4,c_108b53c136,CCOC(=O)[C@@H]1CCCC[C@H]1O,13757.74285,0.5119380203532072
cx_02351,plate_4,c_89cb2ae633,CCOC(=O)c1c[nH]cn1,13315.18956,0.5020070221230815
cx_02352,plate_4,c_e765e0e3bf,CCOC(=O)c1cc(C)on1,4152.55923,0.1481257906498883
cx_02353,plate_4,c_3c95bd22f1,CCOC(=O)c1ccccc1,12019.21381,0.4709051069220451
cx_02354,plate_4,c_31b01f4948,CCOC(=O)c1ccccn1,9982.95391,0.4145246455707078
cx_02355,plate_4,c_ee7d31e2cf,CCOC(=O)c1cccs1,10796.97458,0.4383329173434279
cx_02356,plate_4,c_ea585cb17d,CCOC(=O)c1cn(Cc2ccccc2)nn1,10344.48425,0.42532955652603893
cx_02357,plate_4,c_c30fa48ad6,CCOC(=O)c1cnoc1C,9908.2937,0.4122446101821241
cx_02358,plate_4,c_03dd82ea86,CCOC(=O)c1csc(-c2ccccn2)n1,0.0,-2.382691232711226
cx_02359,plate_4,c_c27d0ce9c3,CCOC(=O)c1nc2ccccc2s1,11930.73205,0.4686608583541862
cx_02360,plate_4,c_012155e2f9,CCOC(=O)c1ncc[nH]1,33098.59919,0.778589942608249
cx_02361,plate_4,c_baa848edde,CCOC(=O)c1nccn1C,14834.84307,0.5348326626407721
cx_02362,plate_4,c_ae96d3b59d,CCOC(=O)c1ncco1,11692.5658,0.46253631563057807
cx_02363,plate_4,c_4aff32e160,CCOCC(=O)OCC,13672.42749,0.5100486178391818
cx_02364,plate_4,c_6e082b9e99,CCOCC(C)O,15391.78479,0.5460269511536352
cx_02365,plate_4,c_1be76f70f6,CCOP(C)(=O)OCC,12816.76432,0.49041915247798135
cx_02366,plate_4,c_c40280aeac,CCOc1ccccc1C(N)=O,12788.7004,0.48975336142560866
cx_02367,plate_4,c_da09c99410,CCS(=O)(=O)CC,11209.44791,0.4497200359524114
cx_02368,plate_4,c_e098180e4b,CCSCCO,13856.00132,0.5140995993365916
cx_02369,plate_4,c_22809f8f3c,CCc1ccc[nH]1,10628.89985,0.4335676390764227
cx_02370,plate_4,c_440b7660ea,CCc1ncc[nH]1,13652.50678,0.5096057542170429
cx_02371,plate_4,c_2ea890a491,CN(C)/C=N/C(C)(C)C,9580.90898,0.40203952475300453
cx_02372,plate_4,c_af2a4b193e,CN(C)C(=N)N(C)C,11225.14533,0.45014507366390166
cx_02373,plate_4,c_317e995839,CN(C)C(=O)CC#N,14097.06326,0.5193384370140048
cx_02374,plate_4,c_f47df408d8,CN(C)C(C)(C)CO,0.0,-2.382691232711226
cx_02375,plate_4,c_914e19d17d,CN(C)CC(=O)O,5270.68324,0.22053658608067975
cx_02376,plate_4,c_6a4be64400,CN(C)CC(C)(C)CO,15666.81194,0.5514063426680355
cx_02377,plate_4,c_3811ccdd73,CN(C)CC(N)=O,2485.24303,-0.007760040759865459
cx_02378,plate_4,c_720d978b35,CN(C)CC(O)CN(C)C,2839.83477,0.032738395976165964
cx_02379,plate_4,c_3201900a92,CN(C)CCC#N,3581.0865,0.10316365772393492
cx_02380,plate_4,c_c33fc64fb0,CN(C)CCCCO,0.0,-2.382691232711226
cx_02381,plate_4,c_3f9a09ecec,CN(C)CCCO,2936.01016,0.042851726931147555
cx_02382,plate_4,c_bce0632f7d,CN(C)CCN(C)C,10699.17999,0.43556933331132525
cx_02383,plate_4,c_1e72e853da,CN(C)CCN(C)CCN(C)C,10136.53466,0.4191616887665038
cx_02384,plate_4,c_b157c6a334,CN(C)S(C)(=O)=O,9625.49486,0.40344966684036826
cx_02385,plate_4,c_9ff0dbf1d2,CN(C)[C@@H](Cc1ccccc1)C(=O)O,11792.164395,0.46511257323298333
cx_02386,plate_4,c_62bb1e62c0,CN(C)c1ccccc1C(=O)O,0.0,-2.382691232711226
cx_02387,plate_4,c_5ca5fe8757,CN(C)c1ccccc1C=O,2992.1186,0.04859994268693107
cx_02388,plate_4,c_050f7ea2f0,CN(C=O)c1ccccn1,14534.70729,0.5286245148432349
cx_02389,plate_4,c_c31c7b64e8,CN(CCO)CCO,0.0,-2.382691232711226
cx_02390,plate_4,c_85d4b1e052,CN1C(=O)CC(=O)NC1=O,1597.38251,-0.14195389809116016
cx_02391,plate_4,c_e103b699d9,CN1CC(=O)N=C1N,13329.17024,0.5023257693956286
cx_02392,plate_4,c_51f28a786b,CN1CC(=O)NC1=O,40115.2345,0.8369902069540425
cx_02393,plate_4,c_605547cb23,CN1CCCC1C(=O)O,0.0,-2.382691232711226
cx_02394,plate_4,c_d93dcf2897,CN1CCCC1CO,0.0,-2.382691232711226
cx_02395,plate_4,c_3b023dc050,CN1CCCCC1=O,11296.57884,0.45207179663883507
cx_02396,plate_4,c_6e40803544,CN1CCCN(C)C1=O,8714.2605,0.3732429927199971
cx_02397,plate_4,c_4957d7ca3b,CN1CCCN2CCCN=C12,4074.28401,0.14234676480007277
cx_02398,plate_4,c_09e1f17136,CN1Cc2ccccc2NC1=O,13616.782,0.5088099244505694
cx_02399,plate_4,c_997a594b7c,CNC(=O)C(=O)NC,12464.41802,0.4819522974089611
cx_02400,plate_4,c_f237db1c10,CNC(=O)C(=O)O,3579.70377,0.10304638117280705
cx_02401,plate_4,c_8cfb815e2a,CNC(=O)C(=O)c1ccccc1,15628.92705,0.5506709669115405
cx_02402,plate_4,c_b976e05e10,CNC(=O)CC#N,13240.82472,0.5003059245982437
cx_02403,plate_4,c_7470c636c0,CNC(=O)N(C)C,17559.04174,0.5860399515007024
cx_02404,plate_4,c_71498407e5,CNC(=O)c1ccccc1,12160.224,0.47444776575129427
cx_02405,plate_4,c_be036ba8b2,CNC(=O)c1ccccc1O,2890.12494,0.038068640693061324
cx_02406,plate_4,c_a817d4279f,CNC(=O)c1cn2ccccc2n1,5361.42906,0.22572090797503958
cx_02407,plate_4,c_58f29607c5,CNS(=O)(=O)N(C)C,7630.12553,0.3328918698328465
cx_02408,plate_4,c_668716921c,CNS(C)(=O)=O,13750.26077,0.5117727907954448
cx_02409,plate_4,c_c5cec6564f,COC(=N)c1cnccn1,0.0,-2.382691232711226
cx_02410,plate_4,c_9cca015370,COC(=O)C(=O)c1ccccc1,4565.73041,0.17693162376759017
cx_02411,plate_4,c_66cf14655d,COC(=O)C(C)=O,12533.99365,0.4836429996896701
cx_02412,plate_4,c_7e7ec024f1,COC(=O)C1CCCC1=O,0.0,-2.382691232711226
cx_02413,plate_4,c_45350345a9,COC(=O)C1CCCCC1,12545.93933,0.4839323379969265
cx_02414,plate_4,c_9282772425,COC(=O)C1CCCCO1,11645.66842,0.4613156408129626
cx_02415,plate_4,c_b782665c2f,COC(=O)CC#N,1922.55976,-0.08570259326986483
cx_02416,plate_4,c_e0cb160a12,COC(=O)CC(=O)CC(=O)OC,0.0,-2.382691232711226
cx_02417,plate_4,c_ca3d6b9daf,COC(=O)CC(N)=O,17066.47786,0.5773977079336357
cx_02418,plate_4,c_517c9535bb,COC(=O)CCC#N,17481.35632,0.5846931535690775
cx_02419,plate_4,c_7b104397da,COC(=O)CCC(=O)C(=O)OC,8232.35651,0.35596475829969576
cx_02420,plate_4,c_4e548184f2,COC(=O)CCO,17830.49198,0.5906996239880575
cx_02421,plate_4,c_07bf0d7ec8,COC(=O)CC[N+](=O)[O-],0.0,-2.382691232711226
cx_02422,plate_4,c_129629d843,COC(=O)CCc1c[nH]cn1,13066.31916,0.4962762966345886
cx_02423,plate_4,c_3a2a498940,COC(=O)CN(C)C,13277.94948,0.5011563451955977
cx_02424,plate_4,c_3d9c8a3bb9,COC(=O)CNC(=O)C(=O)OC,9632.48067,0.4036700188863941
cx_02425,plate_4,c_b426def58f,COC(=O)CS(C)(=O)=O,13076.7507,0.4965186866208061
cx_02426,plate_4,c_540e3bc020,COC(=O)C[C@@H](C)O,14456.95346,0.5269953095640229
cx_02427,plate_4,c_48c35cd69a,COC(=O)C[N+](=O)[O-],0.0,-2.382691232711226
cx_02428,plate_4,c_0d9a962d67,COC(=O)Cc1ccccn1,13141.62122,0.4980217090018338
cx_02429,plate_4,c_50553b4d76,COC(=O)Cc1nccs1,3720.04138,0.11472407056350907
cx_02430,plate_4,c_47cea63067,COC(=O)N1CCCCC1,12668.44945,0.4868838769580775
cx_02431,plate_4,c_a3b736771f,COC(=O)Nc1ccc(OC)cc1,10762.61125,0.4373647042737809
cx_02432,plate_4,c_55e233981d,COC(=O)Nc1ccccc1,13462.19814,0.5053420727601431
cx_02433,plate_4,c_33afb1bad6,COC(=O)Nc1nc2ccccc2[nH]1,3245.09723,0.07324603230111286
cx_02434,plate_4,c_fc28643351,COC(=O)[C@@H](O)[C@H](O)c1ccccc1,18132.59076,0.5958027248465648
cx_02435,plate_4,c_7757c24aa0,COC(=O)c1cc(C)ccc1O,8701.97372,0.3728144540100908
cx_02436,plate_4,c_88908e3511,COC(=O)c1cc(OC)ccc1O,2450.44669,-0.012041314422589393
cx_02437,plate_4,c_d95dac0f8b,COC(=O)c1ccc(OC)cc1,12345.37387,0.4790374938515701
cx_02438,plate_4,c_78bd4a1b1c,COC(=O)c1cccc(C(=O)O)n1,4493.64051,0.17209830200728415
cx_02439,plate_4,c_5d4233df2b,COC(=O)c1cccc(C(=O)OC)n1,14872.4114,0.5356008840351224
cx_02440,plate_4,c_32133c467c,COC(=O)c1cccc2c1NC(=O)C2,0.0,-2.382691232711226
cx_02441,plate_4,c_b88527c2c0,COC(=O)c1ccccc1,13975.65005,0.5167111389325899
cx_02442,plate_4,c_2c9263eeab,COC(=O)c1ccccc1-c1ccc[nH]1,5677.28558,0.2431056084996823
cx_02443,plate_4,c_9d06e34249,COC(=O)c1ccccc1C(=O)O,15404.26074,0.5462730482686297
cx_02444,plate_4,c_abddb327a9,COC(=O)c1ccccc1C(=O)OC,13279.36758,0.5011887825916735
cx_02445,plate_4,c_23cc32befa,COC(=O)c1ccccc1N(C)C,0.0,-2.382691232711226
cx_02446,plate_4,c_3ea13d6845,COC(=O)c1ccccc1OC,14821.29514,0.5345551484988278
cx_02447,plate_4,c_9a6c4bb451,COC(=O)c1ccccc1S,0.0,-2.382691232711226
cx_02448,plate_4,c_ba00589419,COC(=O)c1ccccc1SC,15182.67849,0.541872222472279
cx_02449,plate_4,c_574c9e5b84,COC(=O)c1ccccn1,13289.10516,0.5014114249566464
cx_02450,plate_4,c_6e63c3e267,COC(=O)c1cccnc1O,11179.79548,0.4489155131413927
cx_02451,plate_4,c_911c879c6a,COC(=O)c1cccs1,5978.61102,0.25881170904481976
cx_02452,plate_4,c_e9bd7c861a,COC(=O)c1ccn(C)n1,13173.94864,0.4987679541310365
cx_02453,plate_4,c_2e6c2b9adf,COC(=O)c1ccnn1C,12393.67897,0.48022362139355984
cx_02454,plate_4,c_0b3c286123,COC(=O)c1ccno1,0.0,-2.382691232711226
cx_02455,plate_4,c_8d3c85feee,COC(=O)c1cn(C)cn1,11004.14828,0.44410569753433493
cx_02456,plate_4,c_b4405b074e,COC(=O)c1cncs1,6070.47126,0.26344261504389355
cx_02457,plate_4,c_e881bf1346,COC(=O)c1nc[nH]n1,23352.11195,0.6726423215397604
cx_02458,plate_4,c_82dfd9102a,COC(C)C(N)=O,13793.67938,0.5127303699994996
cx_02459,plate_4,c_ffcbd24baf,COC(OC)c1ccccc1,13704.4174,0.5107584474699672
cx_02460,plate_4,c_55b6e33ac9,COC1CCCCC1=O,17552.0944,0.5859197513620132
cx_02461,plate_4,c_2c3cc76208,COCC(=O)OC,14231.98106,0.522231553901271
cx_02462,plate_4,c_50cb9c1c39,COCC(=O)c1ccccc1,16716.91998,0.5711118930515647
cx_02463,plate_4,c_3efe3c0883,COCC(C)(C)O,13264.43484,0.5008470395177546
cx_02464,plate_4,c_1bd8655a83,COCC/C(N)=N/O,15628.7107,0.5506667622698862
cx_02465,plate_4,c_b664a62821,COCCC(=O)OC,11911.77751,0.4681779319221468
cx_02466,plate_4,c_5b245e09c2,COCCCNS(N)(=O)=O,14609.12543,0.5301756845573443
cx_02467,plate_4,c_1784e79622,COCCNS(=O)(=O)N(C)C,12603.28549,0.4853175045146777
cx_02468,plate_4,c_080a543259,COCc1ccccc1C(=O)O,15753.23334,0.5530772177111202
cx_02469,plate_4,c_2473ca3d10,CON(C)C(C)=O,13903.25725,0.5151337257065449
cx_02470,plate_4,c_832308c6fa,CO[C@H]1CCCC[C@@H]1O,11866.24409,0.46701467783508477
cx_02471,plate_4,c_89df1ccc18,COc1cc[nH]n1,8125.19024,0.35198506970963955
cx_02472,plate_4,c_92b0cc8d55,COc1ccc(/C(N)=N\O)cc1,5026.43108,0.20612618709082337
cx_02473,plate_4,c_f1fb2e4fc4,COc1ccc(C(=N)N)cc1,14518.03591,0.5282759283246623
cx_02474,plate_4,c_c2e60c2140,COc1ccc(C(=O)O)c(O)c1,2725.70028,0.020282619067077207
cx_02475,plate_4,c_a61d5d7ad0,COc1ccc(C(=O)O)cc1,15784.4252,0.5536780322828132
cx_02476,plate_4,c_facc105394,COc1ccc(C(C)=O)cc1,13372.17179,0.5033040758006702
cx_02477,plate_4,c_dab4f27719,COc1ccc(C(N)=O)cc1,14947.65474,0.5371336903737703
cx_02478,plate_4,c_5b7c0e8a63,COc1ccc(C=O)cc1,15564.75683,0.5494212960031247
cx_02479,plate_4,c_6d38932327,COc1ccc(COCC(=N)N)cc1,17100.82739,0.5780084260830556
cx_02480,plate_4,c_b3f20d03a6,COc1ccc(N2CCNC2=O)cc1,2056.93509,-0.06519123631240535
cx_02481,plate_4,c_eba3569946,COc1ccc(O)c(C(=O)O)c1,0.0,-2.382691232711226
cx_02482,plate_4,c_7ebce15718,COc1ccc(O)c([N+](=O)[O-])c1,0.0,-2.382691232711226
cx_02483,plate_4,c_e325071ace,COc1ccc(S(N)(=O)=O)cc1,9043.20823,0.38449688171035296
cx_02484,plate_4,c_a2316e1cf9,COc1ccc2[nH]ccc2c1,11119.19291,0.4472646007427706
cx_02485,plate_4,c_a5c1854d6d,COc1ccc2c(c1)C(=O)C(=O)N2,0.0,-2.382691232711226
cx_02486,plate_4,c_3dae2cd838,COc1ccc2c(c1)CC(=O)N2,6825.92515,0.2990652148770504
cx_02487,plate_4,c_b781f68a2f,COc1ccc2c(c1)CCC(=O)N2,7439.26813,0.3251981771226236
cx_02488,plate_4,c_ace4fcf47b,COc1ccc2c(c1)CNC2=O,7870.00603,0.34229330648161577
cx_02489,plate_4,c_b528767be1,COc1ccc2c(c1)NC(=O)C2=O,0.0,-2.382691232711226
cx_02490,plate_4,c_51573e3907,COc1cccc2c1C(=O)CCC2,9299.30786,0.39297866042030977
cx_02491,plate_4,c_43c76f11fe,COc1cccc2c1NC(=O)C2,8534.89063,0.3669261059170034
cx_02492,plate_4,c_c3d6c577e6,COc1cccc2cc(C(=O)O)[nH]c12,4330.69442,0.16088150355440817
cx_02493,plate_4,c_0370f04d76,COc1cccc2cc[nH]c12,7131.35088,0.31235959438401195
